x_um,y_um,contact_factor,electrical_contact_factor,thermal_contact_factor,sigma_s_m,k_w_mk
125.0,4.969012714285714,0.31663450269962756,0.31663450269962756,0.28892077235553754,31731.786819692792,43.113661788443004
130.0,4.969012714285714,0.2620298669118202,0.2620298669118202,0.2682034516384361,26276.783704490834,41.45627613107489
135.0,4.969012714285714,0.1893341952553271,0.1893341952553271,0.23802778708609446,19014.486106007178,39.04222296688756
140.0,4.969012714285714,0.1183010296540503,0.1183010296540503,0.20090060270149346,11918.272862439626,36.07204821611948
145.0,4.969012714285714,0.0635822209739802,0.0635822209739802,0.15886045217869152,6451.863875300622,32.70883617429532
150.0,4.969012714285714,0.029300959498975043,0.029300959498975043,0.11487629088715769,3027.165853947607,29.190103270972614
155.0,4.969012714285714,0.01155078724547257,0.01155078724547257,0.07405276279682652,1253.9236458227097,25.92422102374612
160.0,4.969012714285714,0.0038875911038183664,0.0038875911038183664,0.041720770624047394,488.3703512714548,23.337661649923792
165.0,4.969012714285714,0.0011175001498526414,0.0011175001498526414,0.02043730751269848,211.63826497027887,21.63498460101588
170.0,4.969012714285714,0.00028923267496267445,0.00028923267496267445,0.009311370324114722,128.8943442287712,20.74490962592918
175.0,4.969012714285714,0.00014507095552709665,0.00014507095552709665,0.0059662453931234325,114.49258845715696,20.477299631449874
180.0,4.969012714285714,0.0003937024977347225,0.0003937024977347225,0.008856582524059606,139.33087952369877,20.708526601924767
185.0,4.969012714285714,0.001411522724197707,0.001411522724197707,0.018008254469405793,241.0111201473509,21.440660357552463
190.0,4.969012714285714,0.004413031262478661,0.004413031262478661,0.03392779156475692,540.8618231216183,22.714223325180555
195.0,4.969012714285714,0.011793680682368952,0.011793680682368952,0.05582952338946024,1278.1887001686582,24.46636187115682
200.0,4.969012714285714,0.026980766910898336,0.026980766910898336,0.0809314108087925,2795.3786143987436,26.4745128647034
205.0,4.969012714285714,0.05294749072982626,0.05294749072982626,0.10565670946160237,5389.454323909644,28.45253675692819
210.0,4.969012714285714,0.08928500060031219,0.08928500060031219,0.12738812131569355,9019.571559971188,30.191049705255484
